nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor,rasio_pengeluaran_pendapatan,kepadatan_rumah,risk_score,stunting_risk_score,cluster,socio_segment,socio_segment_label,anomaly,anomaly_label
3201000000000594,Joko Santoso,3,Jl. Contoh No.79,4,5,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Seng,PDAM,PLN,Cemplung,Lubang Tanah,103,3,Ada,Ada,SMP,PNS,Cerai Hidup,1,3,3791895,3719106,Ada,Tidak Ada,Ada,Ya,PKH,Ya,Tidak Ada,Tidak Ada,Tidak,2025-04-17,1,1.0195716389906606,0.029126213592233,0.4626025734898163,0.4626025734898163,1,0,Mampu,1,Normal
3201000000000595,Tono Wijaya,4,Jl. Contoh No.68,3,1,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,77,4,Ada,Ada,SMA,Pedagang,Kawin,0,0,1799664,2062711,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Tidak,Sulit,Hipertensi,Ya,2025-01-20,0,0.8724751067890751,0.0519480519480519,0.4398124982556091,0.4398124982556091,1,2,Rentan,1,Normal
3201000000000596,Agus Wijaya,8,Jl. Contoh No.71,9,4,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,52,5,Tidak Ada,Ada,SMP,Buruh,Cerai Hidup,0,3,1431526,1328716,Tidak Ada,Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,Hipertensi,Ya,2025-07-04,1,1.0773754511874625,0.1538461538461538,0.4328027927808562,0.4328027927808562,1,1,Menengah,1,Normal
3201000000000597,Tono Saputra,2,Jl. Contoh No.177,7,2,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,27,2,Ada,Ada,SARJANA,Pedagang,Belum Kawin,1,3,555117,797342,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Diabetes,Tidak,2025-08-20,1,0.6962094057506064,0.074074074074074,0.4373410145861117,0.4373410145861117,0,1,Menengah,1,Normal
3201000000000598,Dewi Wijaya,4,Jl. Contoh No.145,1,1,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,Sumur,PLN,Leher Angsa,Lubang Tanah,41,2,Ada,Ada,SMP,Karyawan,Cerai Mati,2,0,649671,1002750,Tidak Ada,Ada,Tidak Ada,Tidak,BPNT,Ya,Mudah,Tidak Ada,Tidak,2025-06-28,1,0.6478893044128646,0.0975609756097561,0.4501606459325035,0.4501606459325035,1,1,Menengah,1,Normal
3201000000000599,Siti Wijaya,6,Jl. Contoh No.18,8,1,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Genteng,PDAM,PLN,Leher Angsa,SPAL,117,3,Tidak Ada,Ada,SMP,Pedagang,Belum Kawin,0,3,1581451,1438472,Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Hipertensi,Ya,2025-05-10,1,1.09939644289218,0.0512820512820512,0.4328027927808562,0.4328027927808562,0,1,Menengah,1,Normal
3201000000000600,Budi Wijaya,7,Jl. Contoh No.47,7,3,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,97,3,Ada,Ada,SMA,Pedagang,Cerai Hidup,2,4,1585613,2012420,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Mudah,Asma,Ya,2025-06-18,0,0.7879135568121962,0.0721649484536082,0.4915940591820838,0.4915940591820838,1,1,Menengah,1,Normal
3201000000000601,Tono Hidayat,7,Jl. Contoh No.156,9,4,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,79,4,Ada,Ada,SARJANA,Karyawan,Cerai Hidup,1,3,3573219,4105986,Tidak Ada,Ada,Ada,Tidak,PKH,Ya,Tidak Ada,Tidak Ada,Tidak,2025-05-20,0,0.8702462697145095,0.0886075949367088,0.4929952631498657,0.4929952631498657,0,0,Mampu,1,Normal
3201000000000602,Budi Saputra,6,Jl. Contoh No.189,9,2,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,Sumur,PLN,Cemplung,SPAL,55,5,Tidak Ada,Tidak Ada,SMA,PNS,Kawin,2,1,3127134,4167358,Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Mudah,Hipertensi,Ya,2025-03-03,0,0.7503876556801695,0.109090909090909,0.4427251401631511,0.4427251401631511,0,0,Mampu,1,Normal
3201000000000603,Agus Santoso,4,Jl. Contoh No.85,1,2,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,115,4,Tidak Ada,Ada,SARJANA,Petani,Kawin,0,4,4361555,4624409,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Asma,Ya,2025-07-19,0,0.9431594394007968,0.0347826086956521,0.527468716820004,0.527468716820004,1,0,Mampu,1,Normal
3201000000000604,Dewi Saputra,7,Jl. Contoh No.149,9,5,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Air Kemasan,PLN,Cemplung,SPAL,89,3,Tidak Ada,Ada,SARJANA,PNS,Cerai Mati,1,3,1569568,1664873,Ada,Ada,Ada,Ya,BLT,Ya,Mudah,TBC,Ya,2025-02-24,0,0.942755393354328,0.0786516853932584,0.4367351416963794,0.4367351416963794,0,1,Menengah,1,Normal
3201000000000605,Andi Santoso,4,Jl. Contoh No.24,10,5,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Asbes,PDAM,PLN,Cemplung,SPAL,22,2,Tidak Ada,Ada,SD,Pedagang,Belum Kawin,1,1,1269125,1191908,Tidak Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Sulit,Asma,Tidak,2025-05-19,1,1.064784362551472,0.1818181818181818,0.4180862822733264,0.4180862822733264,0,2,Rentan,1,Normal
3201000000000606,Budi Santoso,2,Jl. Contoh No.141,3,3,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Air Kemasan,PLN,Leher Angsa,SPAL,103,2,Tidak Ada,Tidak Ada,SD,Buruh,Cerai Mati,0,0,3384517,4123395,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Ya,Sulit,Hipertensi,Tidak,2025-04-14,0,0.8208083387596871,0.0194174757281553,0.454734194716107,0.454734194716107,2,0,Mampu,1,Normal
3201000000000607,Rina Santoso,2,Jl. Contoh No.76,2,2,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,107,4,Ada,Ada,SMA,Pedagang,Kawin,1,3,1825937,2364529,Ada,Ada,Ada,Tidak,BPNT,Ya,Mudah,Diabetes,Tidak,2025-07-01,0,0.7722201757728495,0.0186915887850467,0.4579795218709404,0.4579795218709404,2,1,Menengah,1,Normal
3201000000000608,Andi Wijaya,5,Jl. Contoh No.23,1,1,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,31,2,Ada,Tidak Ada,SARJANA,Tidak Bekerja,Cerai Hidup,0,3,1384542,1571953,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Tidak Ada,Tidak,2025-03-05,0,0.880778242097569,0.1612903225806451,0.4690842125845232,0.4690842125845232,1,2,Rentan,1,Normal
3201000000000609,Joko Saputra,8,Jl. Contoh No.7,2,5,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,82,2,Tidak Ada,Ada,SMA,Karyawan,Cerai Mati,0,3,2395982,2335117,Tidak Ada,Ada,Ada,Tidak,PKH,Ya,Sulit,Hipertensi,Tidak,2025-08-01,1,1.026065075111868,0.0975609756097561,0.4421983612090922,0.4421983612090922,1,1,Menengah,1,Normal
3201000000000610,Tono Wijaya,8,Jl. Contoh No.34,5,1,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,79,1,Ada,Ada,SMP,Pedagang,Kawin,0,3,4002995,3749971,Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Ya,Mudah,Diabetes,Tidak,2025-04-10,1,1.0674735884624174,0.1012658227848101,0.4527176274376198,0.4527176274376198,1,0,Mampu,1,Normal
3201000000000611,Tono Wijaya,2,Jl. Contoh No.39,2,3,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,52,5,Ada,Ada,DIPLOMA,Tidak Bekerja,Cerai Hidup,1,0,4175227,4017143,Ada,Ada,Tidak Ada,Ya,PKH,Ya,Sulit,Hipertensi,Ya,2025-07-08,1,1.0393523456844826,0.0384615384615384,0.3975371182246463,0.3975371182246463,1,0,Mampu,1,Normal
3201000000000612,Joko Wijaya,7,Jl. Contoh No.17,9,5,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,119,1,Tidak Ada,Ada,SD,Petani,Belum Kawin,0,1,3125491,3330007,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Mudah,Tidak Ada,Ya,2025-07-02,0,0.9385839128866696,0.0588235294117647,0.4286564615714985,0.4286564615714985,1,2,Rentan,1,Normal
3201000000000613,Dewi Saputra,3,Jl. Contoh No.26,9,4,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,90,5,Ada,Ada,SD,Pedagang,Kawin,0,1,541526,535159,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-09-14,1,1.0118973987170168,0.0333333333333333,0.4626025734898163,0.4626025734898163,1,2,Rentan,-1,Anomali
3201000000000614,Agus Hidayat,7,Jl. Contoh No.184,10,1,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,66,1,Ada,Ada,SMP,PNS,Cerai Hidup,0,2,5665187,5787683,Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-03-25,0,0.978835053682104,0.106060606060606,0.4073184431596294,0.4073184431596294,1,0,Mampu,-1,Anomali
3201000000000615,Tono Santoso,5,Jl. Contoh No.8,9,5,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,81,4,Ada,Ada,DIPLOMA,Pedagang,Belum Kawin,0,3,2002936,2401677,Tidak Ada,Ada,Ada,Ya,BLT,Ya,Tidak Ada,Asma,Tidak,2025-06-15,0,0.8339739273849065,0.0617283950617283,0.4170925961234071,0.4170925961234071,1,1,Menengah,1,Normal
3201000000000616,Joko Wijaya,8,Jl. Contoh No.197,3,2,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,90,3,Tidak Ada,Tidak Ada,DIPLOMA,Tidak Bekerja,Cerai Mati,0,3,1780688,1923684,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Tidak Ada,Diabetes,Ya,2025-02-11,0,0.92566554590047,0.0888888888888888,0.4549855248184702,0.4549855248184702,1,2,Rentan,1,Normal
3201000000000617,Agus Saputra,2,Jl. Contoh No.2,8,1,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Genteng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,47,1,Ada,Ada,SMA,Karyawan,Cerai Hidup,2,0,4095641,3910575,Ada,Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,Tidak Ada,Ya,2025-06-28,1,1.047324498315465,0.0425531914893617,0.4079394152498183,0.4079394152498183,1,0,Mampu,1,Normal
3201000000000618,Siti Saputra,5,Jl. Contoh No.185,6,5,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Asbes,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,49,3,Ada,Ada,SD,Pedagang,Kawin,0,2,1129305,1736146,Tidak Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Mudah,Diabetes,Tidak,2025-04-18,0,0.6504666082230411,0.1020408163265306,0.4501606459325035,0.4501606459325035,1,2,Rentan,1,Normal
3201000000000619,Siti Saputra,5,Jl. Contoh No.85,2,2,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Seng,PDAM,PLN,Cemplung,Lubang Tanah,53,2,Tidak Ada,Ada,SARJANA,PNS,Belum Kawin,0,3,957519,1432537,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Sulit,TBC,Tidak,2025-08-05,1,0.6684078666030965,0.0943396226415094,0.3898426474103714,0.3898426474103714,1,1,Menengah,1,Normal
3201000000000620,Budi Saputra,3,Jl. Contoh No.16,9,4,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,105,1,Ada,Ada,DIPLOMA,Pedagang,Cerai Hidup,0,4,855563,1042389,Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Diabetes,Tidak,2025-03-13,1,0.8207713243328546,0.0285714285714285,0.420091692835116,0.420091692835116,1,1,Menengah,1,Normal
3201000000000621,Joko Saputra,7,Jl. Contoh No.136,7,2,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Seng,PDAM,PLN,Cemplung,Lubang Tanah,74,3,Ada,Ada,DIPLOMA,Tidak Bekerja,Cerai Mati,2,1,3582637,5219619,Ada,Tidak Ada,Ada,Ya,BLT,Ya,Tidak Ada,Asma,Tidak,2025-08-14,0,0.6863790249824748,0.0945945945945946,0.4617165503920469,0.4617165503920469,1,0,Mampu,1,Normal
3201000000000622,Andi Saputra,7,Jl. Contoh No.130,8,5,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Seng,Sumur,Non-PLN,Cemplung,SPAL,42,1,Tidak Ada,Tidak Ada,SMP,Pedagang,Kawin,1,0,3687575,5564555,Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,TBC,Tidak,2025-05-25,0,0.6626900084553032,0.1666666666666666,0.4972563492929471,0.4972563492929471,0,0,Mampu,1,Normal
3201000000000623,Ayu Saputra,5,Jl. Contoh No.15,8,5,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,PDAM,Non-PLN,Cemplung,SPAL,75,1,Ada,Ada,SARJANA,Pedagang,Belum Kawin,0,3,1984719,2109371,Ada,Tidak Ada,Ada,Tidak,BPNT,Ya,Mudah,Hipertensi,Ya,2025-03-16,0,0.9409056064580388,0.0666666666666666,0.4458595272229022,0.4458595272229022,0,2,Rentan,1,Normal
3201000000000624,Ayu Saputra,5,Jl. Contoh No.156,2,4,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,PDAM,PLN,Cemplung,SPAL,56,3,Tidak Ada,Ada,SD,Pedagang,Belum Kawin,0,3,1149519,1129240,Ada,Ada,Ada,Ya,PKH,Ya,Tidak Ada,TBC,Ya,2025-02-09,1,1.0179580957103893,0.0892857142857142,0.4998262649892919,0.4998262649892919,0,1,Menengah,1,Normal
3201000000000625,Siti Santoso,5,Jl. Contoh No.140,1,1,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,119,1,Tidak Ada,Ada,SD,Pedagang,Belum Kawin,0,1,2334214,2753495,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Tidak Ada,Hipertensi,Ya,2025-08-06,0,0.8477277060608427,0.042016806722689,0.4793543935224158,0.4793543935224158,1,2,Rentan,1,Normal
3201000000000626,Andi Santoso,6,Jl. Contoh No.57,10,1,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Asbes,Sumur,PLN,Cemplung,Lubang Tanah,33,5,Ada,Ada,SMP,PNS,Belum Kawin,1,1,4503986,4134207,Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-07-02,1,1.089443755477169,0.1818181818181818,0.4527176274376198,0.4527176274376198,1,0,Mampu,1,Normal
3201000000000627,Ayu Wijaya,5,Jl. Contoh No.43,9,3,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,112,1,Tidak Ada,Tidak Ada,SD,PNS,Cerai Mati,1,3,3322790,4021380,Ada,Ada,Ada,Ya,PKH,Ya,Tidak Ada,Tidak Ada,Ya,2025-03-25,0,0.8262810279058432,0.0446428571428571,0.4496228621156751,0.4496228621156751,1,0,Mampu,1,Normal
3201000000000628,Dewi Santoso,4,Jl. Contoh No.67,9,5,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,SPAL,46,2,Ada,Ada,SMP,Pedagang,Kawin,0,1,3134264,3010652,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Ya,Sulit,Diabetes,Tidak,2025-01-08,1,1.041058215961194,0.0869565217391304,0.438306173678796,0.438306173678796,2,2,Rentan,1,Normal
3201000000000629,Dewi Wijaya,3,Jl. Contoh No.76,4,4,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,Sumur,PLN,Cemplung,SPAL,35,2,Tidak Ada,Tidak Ada,SD,Buruh,Kawin,1,2,2048197,2246099,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Ya,Mudah,TBC,Tidak,2025-04-03,0,0.9118907937717794,0.0857142857142857,0.4976764561240538,0.4976764561240538,0,2,Rentan,1,Normal
3201000000000630,Joko Wijaya,2,Jl. Contoh No.4,7,2,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Genteng,Air Kemasan,PLN,Cemplung,Lubang Tanah,99,1,Ada,Ada,DIPLOMA,PNS,Kawin,2,1,2764241,3091996,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Ya,Sulit,Diabetes,Tidak,2025-06-05,0,0.8939988926246993,0.0202020202020202,0.4793543935224158,0.4793543935224158,1,2,Rentan,1,Normal
3201000000000631,Agus Santoso,6,Jl. Contoh No.109,2,4,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Seng,Air Kemasan,PLN,Cemplung,Lubang Tanah,37,3,Ada,Ada,SMP,Tidak Bekerja,Kawin,0,2,2419220,3713634,Ada,Tidak Ada,Tidak Ada,Ya,BLT,Ya,Sulit,Hipertensi,Ya,2025-02-19,0,0.6514427646881734,0.1621621621621621,0.5020615823087585,0.5020615823087585,1,2,Rentan,1,Normal
3201000000000632,Budi Saputra,5,Jl. Contoh No.152,8,2,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Genteng,PDAM,Non-PLN,Leher Angsa,SPAL,31,5,Ada,Tidak Ada,SMA,Tidak Bekerja,Kawin,2,1,2327604,2494498,Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Tidak,Sulit,TBC,Ya,2025-04-08,0,0.9330951558189264,0.1612903225806451,0.5006200120027405,0.5006200120027405,0,2,Rentan,1,Normal
3201000000000633,Fitri Santoso,3,Jl. Contoh No.88,8,5,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Asbes,Sumur,Non-PLN,Cemplung,SPAL,114,5,Ada,Tidak Ada,DIPLOMA,Tidak Bekerja,Cerai Mati,0,3,2248598,3472001,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Tidak Ada,Asma,Ya,2025-06-10,0,0.6476374862795259,0.0263157894736842,0.4678765826703695,0.4678765826703695,0,1,Menengah,1,Normal
3201000000000634,Fitri Saputra,3,Jl. Contoh No.143,3,2,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Air Kemasan,PLN,Cemplung,Lubang Tanah,41,3,Tidak Ada,Ada,SARJANA,PNS,Belum Kawin,2,2,2324052,3630898,Ada,Ada,Ada,Ya,BPNT,Ya,Sulit,Tidak Ada,Tidak,2025-03-20,0,0.6400763667830933,0.073170731707317,0.4901692441780286,0.4901692441780286,1,1,Menengah,1,Normal
3201000000000635,Tono Saputra,3,Jl. Contoh No.178,8,1,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,75,2,Ada,Ada,DIPLOMA,Pedagang,Kawin,0,1,5306254,5579172,Ada,Ada,Ada,Ya,BPNT,Tidak,Mudah,Asma,Ya,2025-03-06,0,0.9510827054623876,0.04,0.527468716820004,0.527468716820004,1,0,Mampu,1,Normal
3201000000000636,Fitri Wijaya,5,Jl. Contoh No.2,1,4,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Asbes,PDAM,PLN,Cemplung,Lubang Tanah,55,4,Ada,Tidak Ada,SD,PNS,Cerai Mati,0,3,827157,1285560,Tidak Ada,Ada,Tidak Ada,Ya,PKH,Tidak,Mudah,TBC,Ya,2025-04-09,1,0.6434215439186035,0.0909090909090909,0.3898426474103714,0.3898426474103714,1,1,Menengah,1,Normal
3201000000000637,Agus Wijaya,7,Jl. Contoh No.29,4,2,Silaing Bawah,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,Air Kemasan,Non-PLN,Cemplung,SPAL,75,3,Ada,Ada,SD,PNS,Cerai Hidup,1,2,4285692,4230354,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Tidak Ada,TBC,Tidak,2025-08-14,1,1.0130811747669344,0.0933333333333333,0.4340965063700362,0.4340965063700362,2,0,Mampu,1,Normal
3201000000000638,Fitri Hidayat,3,Jl. Contoh No.160,1,3,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,PDAM,PLN,Cemplung,SPAL,31,4,Ada,Ada,SMA,Tidak Bekerja,Belum Kawin,0,1,2237223,2248422,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Mudah,TBC,Ya,2025-04-09,0,0.9950191734469774,0.0967741935483871,0.4468222997952111,0.4468222997952111,2,1,Menengah,1,Normal
3201000000000639,Andi Saputra,6,Jl. Contoh No.66,8,5,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,117,2,Tidak Ada,Ada,SMA,Tidak Bekerja,Cerai Mati,0,1,3305797,3312206,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Mudah,Asma,Tidak,2025-06-16,0,0.9980650358099707,0.0512820512820512,0.4406904115797312,0.4406904115797312,1,2,Rentan,1,Normal
3201000000000640,Joko Wijaya,4,Jl. Contoh No.200,10,5,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,26,3,Tidak Ada,Tidak Ada,SD,Pedagang,Belum Kawin,1,4,1007358,1266469,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,TBC,Ya,2025-09-25,1,0.7954067568965367,0.1538461538461538,0.4340865750549689,0.4340865750549689,1,2,Rentan,1,Normal
3201000000000641,Tono Saputra,3,Jl. Contoh No.174,7,2,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,86,5,Ada,Ada,SMP,PNS,Cerai Mati,2,1,2903072,3986622,Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Asma,Tidak,2025-01-10,0,0.7282034765272454,0.0348837209302325,0.4386324704820153,0.4386324704820153,1,0,Mampu,1,Normal
3201000000000642,Tono Santoso,4,Jl. Contoh No.10,4,2,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,70,4,Tidak Ada,Ada,SD,PNS,Cerai Mati,2,0,3862097,3955246,Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Diabetes,Ya,2025-01-25,0,0.9764492524611617,0.0571428571428571,0.4398124982556091,0.4398124982556091,0,0,Mampu,1,Normal
3201000000000643,Ayu Santoso,5,Jl. Contoh No.121,4,5,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Sumur,Non-PLN,Cemplung,SPAL,114,3,Tidak Ada,Ada,SMA,Karyawan,Belum Kawin,0,0,2311859,3260664,Tidak Ada,Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,TBC,Ya,2025-07-13,0,0.7090147896256713,0.043859649122807,0.4684142258633584,0.4684142258633584,2,1,Menengah,1,Normal
