nik_kepala_keluarga,nama_kepala_keluarga,jumlah_anggota_keluarga,alamat,rt,rw,kelurahan,kecamatan,kabupaten_kota,provinsi,status_kepemilikan_rumah,jenis_lantai,jenis_dinding,jenis_atap,sumber_air_minum,sumber_penerangan,jenis_kloset,fasilitas_buang_tinja,luas_lantai,jumlah_kamar_tidur,akses_internet,akses_listrik,pendidikan_kepala_keluarga,pekerjaan_kepala_keluarga,status_perkawinan,jumlah_anak_balita,jumlah_anak_sekolah,pengeluaran_per_bulan,pendapatan_per_bulan,kepemilikan_lahan,kepemilikan_kendaraan,kepemilikan_tabungan,penerima_bansos,jenis_bansos,status_stunting,akses_fasilitas_kesehatan,riwayat_penyakit_kronis,disabilitas,tanggal_update,is_poor
3201000000000553,Dewi Hidayat,3,Jl. Contoh No.30,10,01,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Asbes,Sumur,PLN,Cemplung,SPAL,49,1,Ada,Ada,SMP,Petani,Kawin,1,0,2483742,3456287,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Tidak,Sulit,TBC,Ya,2025-01-01,0
3201000000000554,Joko Hidayat,6,Jl. Contoh No.171,07,04,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Asbes,Air Kemasan,Non-PLN,Cemplung,SPAL,73,2,Tidak Ada,Tidak Ada,Diploma,Tidak Bekerja,Kawin,1,2,4333926,5208210,Ada,Ada,Tidak Ada,Ya,BLT,Tidak,Tidak Ada,Hipertensi,Tidak,2025-04-02,0
3201000000000555,Agus Saputra,5,Jl. Contoh No.21,02,05,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Bambu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,46,1,Tidak Ada,Tidak Ada,SD,Buruh,Cerai Hidup,1,0,4261716,5239951,Ada,Ada,Tidak Ada,Tidak,BPNT,Tidak,Sulit,Hipertensi,Ya,2025-06-20,0
3201000000000556,Joko Saputra,7,Jl. Contoh No.112,04,03,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Seng,Sumur,Non-PLN,Cemplung,SPAL,59,5,Ada,Tidak Ada,Sarjana,Karyawan,Belum Kawin,2,1,4486826,5631513,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Tidak,Sulit,Diabetes,Ya,2025-09-25,0
3201000000000557,Ayu Saputra,3,Jl. Contoh No.155,08,02,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,40,1,Ada,Tidak Ada,SMP,Petani,Belum Kawin,0,3,1486988,2383483,Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Ya,Sulit,TBC,Tidak,2025-06-16,0
3201000000000558,Budi Hidayat,4,Jl. Contoh No.146,07,03,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,38,3,Ada,Ada,SD,Buruh,Cerai Mati,1,3,587039,812830,Tidak Ada,Tidak Ada,Ada,Tidak,BLT,Tidak,Mudah,Asma,Tidak,2025-02-19,1
3201000000000559,Andi Hidayat,3,Jl. Contoh No.67,06,04,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,SPAL,57,2,Ada,Tidak Ada,SMP,Tidak Bekerja,Belum Kawin,0,1,2563506,2690193,Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Tidak,Sulit,Hipertensi,Ya,2025-01-10,0
3201000000000560,Tono Santoso,2,Jl. Contoh No.142,06,02,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,Sumur,PLN,Leher Angsa,Lubang Tanah,76,3,Ada,Tidak Ada,SMA,Buruh,Kawin,1,1,4330634,5360741,Tidak Ada,Ada,Ada,Ya,BLT,Ya,Mudah,Hipertensi,Tidak,2025-07-13,0
3201000000000561,Agus Wijaya,3,Jl. Contoh No.35,09,02,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Genteng,Sumur,PLN,Cemplung,Lubang Tanah,93,1,Ada,Ada,SD,Buruh,Kawin,0,1,4158793,4261918,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Ya,Tidak Ada,TBC,Tidak,2025-06-27,0
3201000000000562,Rina Hidayat,8,Jl. Contoh No.81,04,01,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,Sumur,PLN,Leher Angsa,SPAL,49,5,Tidak Ada,Tidak Ada,SMP,Buruh,Kawin,0,2,2738224,4080829,Ada,Ada,Ada,Tidak,Tidak Ada,Ya,Tidak Ada,Tidak Ada,Ya,2025-08-23,0
3201000000000563,Ayu Santoso,5,Jl. Contoh No.185,07,03,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,53,4,Ada,Ada,SMA,Petani,Cerai Mati,1,4,1202105,1610674,Ada,Tidak Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Tidak Ada,Ya,2025-03-11,0
3201000000000564,Andi Hidayat,7,Jl. Contoh No.66,09,02,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,SPAL,32,2,Ada,Ada,SD,Petani,Cerai Mati,2,0,2974734,3731940,Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Mudah,TBC,Tidak,2025-01-26,0
3201000000000565,Fitri Hidayat,7,Jl. Contoh No.91,03,05,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Bambu,Asbes,Sumur,PLN,Leher Angsa,SPAL,83,4,Tidak Ada,Ada,SMP,Karyawan,Cerai Mati,0,1,2253327,3457167,Ada,Tidak Ada,Tidak Ada,Ya,BPNT,Ya,Sulit,Hipertensi,Tidak,2025-06-22,0
3201000000000566,Budi Wijaya,3,Jl. Contoh No.75,05,03,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Air Kemasan,Non-PLN,Cemplung,SPAL,54,4,Ada,Ada,SD,Pedagang,Cerai Mati,2,2,2228562,2113612,Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Hipertensi,Tidak,2025-07-21,1
3201000000000567,Tono Wijaya,4,Jl. Contoh No.48,08,04,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Genteng,PDAM,PLN,Leher Angsa,Lubang Tanah,30,4,Tidak Ada,Ada,SMP,Karyawan,Belum Kawin,0,2,5351699,5514144,Ada,Ada,Tidak Ada,Ya,PKH,Tidak,Sulit,Hipertensi,Ya,2025-03-19,0
3201000000000568,Tono Wijaya,5,Jl. Contoh No.172,03,04,Koto Panjang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Asbes,Air Kemasan,PLN,Leher Angsa,Lubang Tanah,68,1,Tidak Ada,Tidak Ada,Sarjana,Karyawan,Kawin,2,4,4308799,5378526,Tidak Ada,Ada,Ada,Ya,PKH,Ya,Tidak Ada,Asma,Ya,2025-01-09,0
3201000000000569,Siti Wijaya,8,Jl. Contoh No.39,02,02,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Asbes,Air Kemasan,PLN,Cemplung,SPAL,75,5,Tidak Ada,Tidak Ada,Diploma,Pedagang,Kawin,0,4,1048647,1038819,Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Sulit,Hipertensi,Ya,2025-01-26,1
3201000000000570,Rina Saputra,7,Jl. Contoh No.135,08,02,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,115,3,Ada,Tidak Ada,SMP,Buruh,Cerai Hidup,2,1,5619857,5281651,Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Mudah,Hipertensi,Ya,2025-05-23,1
3201000000000571,Joko Wijaya,8,Jl. Contoh No.29,05,04,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Kayu,Genteng,Sumur,Non-PLN,Cemplung,SPAL,117,4,Tidak Ada,Ada,SMP,Karyawan,Belum Kawin,0,4,1966309,2885066,Ada,Ada,Ada,Tidak,Tidak Ada,Tidak,Mudah,Hipertensi,Ya,2025-01-01,0
3201000000000572,Dewi Saputra,3,Jl. Contoh No.25,01,03,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Tembok,Genteng,PDAM,PLN,Leher Angsa,SPAL,65,5,Ada,Tidak Ada,Sarjana,Buruh,Kawin,0,3,1611432,1853029,Tidak Ada,Tidak Ada,Ada,Tidak,Tidak Ada,Ya,Mudah,Hipertensi,Ya,2025-09-20,0
3201000000000573,Tono Santoso,6,Jl. Contoh No.87,02,05,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Asbes,Sumur,PLN,Cemplung,Lubang Tanah,119,1,Ada,Ada,SMP,Buruh,Belum Kawin,0,1,2316008,2299273,Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Asma,Ya,2025-09-16,1
3201000000000574,Rina Saputra,5,Jl. Contoh No.25,01,04,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Seng,Sumur,PLN,Leher Angsa,Lubang Tanah,51,1,Ada,Tidak Ada,Sarjana,PNS,Cerai Mati,0,3,4204464,3906283,Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Tidak Ada,TBC,Ya,2025-01-23,1
3201000000000575,Tono Saputra,8,Jl. Contoh No.44,10,03,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Bambu,Asbes,PDAM,PLN,Cemplung,SPAL,63,3,Ada,Tidak Ada,Diploma,Tidak Bekerja,Kawin,1,2,2871721,3661417,Ada,Ada,Tidak Ada,Tidak,Tidak Ada,Ya,Tidak Ada,TBC,Tidak,2025-05-03,0
3201000000000576,Budi Saputra,4,Jl. Contoh No.176,08,03,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,29,5,Ada,Tidak Ada,SD,PNS,Cerai Mati,0,2,2787495,4563703,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Sulit,Asma,Ya,2025-05-10,0
3201000000000577,Andi Saputra,2,Jl. Contoh No.84,03,01,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Tembok,Genteng,PDAM,PLN,Cemplung,Lubang Tanah,57,5,Ada,Ada,Sarjana,Buruh,Cerai Hidup,2,2,3809239,5574503,Tidak Ada,Ada,Ada,Ya,BPNT,Ya,Sulit,TBC,Tidak,2025-09-18,0
3201000000000578,Siti Hidayat,5,Jl. Contoh No.61,01,02,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,112,4,Tidak Ada,Ada,Sarjana,Karyawan,Cerai Hidup,2,1,2742123,2697072,Ada,Tidak Ada,Tidak Ada,Tidak,PKH,Tidak,Tidak Ada,Hipertensi,Tidak,2025-09-22,1
3201000000000579,Andi Saputra,7,Jl. Contoh No.5,02,05,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Tembok,Seng,Sumur,PLN,Leher Angsa,SPAL,74,3,Ada,Ada,SMP,Pedagang,Cerai Hidup,1,2,3773439,4265021,Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Sulit,Asma,Tidak,2025-06-06,0
3201000000000580,Agus Santoso,4,Jl. Contoh No.89,10,05,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Bambu,Asbes,PDAM,PLN,Leher Angsa,SPAL,35,5,Ada,Tidak Ada,SMP,Buruh,Cerai Hidup,1,0,2461777,3669466,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,Tidak Ada,Tidak,Tidak Ada,Diabetes,Tidak,2025-06-20,0
3201000000000581,Dewi Wijaya,4,Jl. Contoh No.2,08,01,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Tembok,Seng,PDAM,PLN,Leher Angsa,SPAL,109,5,Ada,Ada,SMP,PNS,Belum Kawin,2,1,2218409,3236847,Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Sulit,Hipertensi,Tidak,2025-05-18,0
3201000000000582,Ayu Hidayat,3,Jl. Contoh No.47,10,03,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Tembok,Genteng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,34,5,Tidak Ada,Tidak Ada,SMA,Karyawan,Kawin,1,0,3925224,5161424,Ada,Tidak Ada,Ada,Ya,BLT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-08-15,0
3201000000000583,Ayu Wijaya,4,Jl. Contoh No.198,03,03,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,35,3,Tidak Ada,Tidak Ada,SMP,Pedagang,Cerai Hidup,2,1,3186899,4456201,Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Mudah,Tidak Ada,Ya,2025-07-03,0
3201000000000584,Andi Wijaya,5,Jl. Contoh No.10,09,04,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Seng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,89,4,Ada,Ada,SMA,Karyawan,Cerai Mati,0,2,2542299,2510295,Ada,Tidak Ada,Ada,Ya,Tidak Ada,Tidak,Sulit,Diabetes,Ya,2025-06-24,1
3201000000000585,Andi Santoso,4,Jl. Contoh No.109,08,02,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Asbes,Sumur,Non-PLN,Cemplung,Lubang Tanah,40,5,Tidak Ada,Ada,SMA,Buruh,Belum Kawin,1,1,2996115,4793775,Tidak Ada,Tidak Ada,Tidak Ada,Tidak,BLT,Ya,Tidak Ada,Asma,Ya,2025-01-04,0
3201000000000586,Budi Wijaya,8,Jl. Contoh No.176,06,02,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Bambu,Seng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,41,3,Tidak Ada,Tidak Ada,Sarjana,Karyawan,Cerai Hidup,2,4,3229807,4523936,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Asma,Tidak,2025-09-05,0
3201000000000587,Rina Saputra,7,Jl. Contoh No.138,10,01,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Kayu,Seng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,21,3,Tidak Ada,Tidak Ada,SMA,Petani,Cerai Hidup,0,3,1345353,2002820,Tidak Ada,Ada,Tidak Ada,Ya,PKH,Ya,Tidak Ada,Hipertensi,Ya,2025-04-17,0
3201000000000588,Siti Wijaya,6,Jl. Contoh No.126,09,01,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,79,5,Ada,Tidak Ada,SMA,Buruh,Cerai Mati,1,4,3284829,4999448,Ada,Ada,Tidak Ada,Ya,BLT,Ya,Tidak Ada,TBC,Ya,2025-06-07,0
3201000000000589,Siti Santoso,6,Jl. Contoh No.62,10,01,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,102,3,Tidak Ada,Ada,SMP,Tidak Bekerja,Cerai Mati,0,4,649582,667564,Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Sulit,Tidak Ada,Ya,2025-05-07,1
3201000000000590,Ayu Saputra,3,Jl. Contoh No.98,07,02,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Seng,PDAM,Non-PLN,Leher Angsa,SPAL,65,2,Ada,Ada,SMA,Karyawan,Cerai Hidup,1,0,2450041,3859309,Tidak Ada,Tidak Ada,Tidak Ada,Ya,PKH,Tidak,Sulit,TBC,Ya,2025-08-19,0
3201000000000591,Siti Santoso,5,Jl. Contoh No.75,04,04,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Seng,Sumur,PLN,Cemplung,Lubang Tanah,43,4,Ada,Ada,Sarjana,Karyawan,Cerai Mati,2,3,3391183,3408475,Tidak Ada,Ada,Tidak Ada,Ya,BLT,Ya,Tidak Ada,Tidak Ada,Tidak,2025-05-09,0
3201000000000592,Siti Saputra,4,Jl. Contoh No.163,04,03,Kampung Manggis,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Asbes,PDAM,PLN,Cemplung,SPAL,24,2,Ada,Ada,Diploma,Buruh,Kawin,1,1,705220,1142092,Tidak Ada,Tidak Ada,Ada,Tidak,BPNT,Ya,Sulit,Diabetes,Tidak,2025-08-04,1
3201000000000593,Fitri Saputra,6,Jl. Contoh No.12,07,04,Ekor Lubuk,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Seng,Air Kemasan,PLN,Leher Angsa,SPAL,84,5,Tidak Ada,Tidak Ada,SMA,Pedagang,Cerai Hidup,0,1,2417345,2273474,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Tidak,Sulit,Hipertensi,Ya,2025-07-26,1
3201000000000594,Joko Santoso,3,Jl. Contoh No.79,04,05,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Seng,PDAM,PLN,Cemplung,Lubang Tanah,103,3,Ada,Ada,SMP,PNS,Cerai Hidup,1,3,3791895,3719106,Ada,Tidak Ada,Ada,Ya,PKH,Ya,Tidak Ada,Tidak Ada,Tidak,2025-04-17,1
3201000000000595,Tono Wijaya,4,Jl. Contoh No.68,03,01,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,77,4,Ada,Ada,SMA,Pedagang,Kawin,0,0,1799664,2062711,Tidak Ada,Tidak Ada,Ada,Ya,BPNT,Tidak,Sulit,Hipertensi,Ya,2025-01-20,0
3201000000000596,Agus Wijaya,8,Jl. Contoh No.71,09,04,Guguk Malintang,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Semen,Kayu,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,52,5,Tidak Ada,Ada,SMP,Buruh,Cerai Hidup,0,3,1431526,1328716,Tidak Ada,Ada,Ada,Tidak,PKH,Tidak,Tidak Ada,Hipertensi,Ya,2025-07-04,1
3201000000000597,Tono Saputra,2,Jl. Contoh No.177,07,02,Pasar Baru,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,Air Kemasan,Non-PLN,Cemplung,SPAL,27,2,Ada,Ada,Sarjana,Pedagang,Belum Kawin,1,3,555117,797342,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Diabetes,Tidak,2025-08-20,1
3201000000000598,Dewi Wijaya,4,Jl. Contoh No.145,01,01,Silaing Atas,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Kayu,Asbes,Sumur,PLN,Leher Angsa,Lubang Tanah,41,2,Ada,Ada,SMP,Karyawan,Cerai Mati,2,0,649671,1002750,Tidak Ada,Ada,Tidak Ada,Tidak,BPNT,Ya,Mudah,Tidak Ada,Tidak,2025-06-28,1
3201000000000599,Siti Wijaya,6,Jl. Contoh No.18,08,01,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Tembok,Genteng,PDAM,PLN,Leher Angsa,SPAL,117,3,Tidak Ada,Ada,SMP,Pedagang,Belum Kawin,0,3,1581451,1438472,Ada,Ada,Tidak Ada,Ya,BPNT,Tidak,Mudah,Hipertensi,Ya,2025-05-10,1
3201000000000600,Budi Wijaya,7,Jl. Contoh No.47,07,03,Kampung Jambak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Tanah,Bambu,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,97,3,Ada,Ada,SMA,Pedagang,Cerai Hidup,2,4,1585613,2012420,Tidak Ada,Ada,Tidak Ada,Ya,BPNT,Ya,Mudah,Asma,Ya,2025-06-18,0
3201000000000601,Tono Hidayat,7,Jl. Contoh No.156,09,04,Bukit Surungan,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Keramik,Kayu,Asbes,Air Kemasan,Non-PLN,Leher Angsa,SPAL,79,4,Ada,Ada,Sarjana,Karyawan,Cerai Hidup,1,3,3573219,4105986,Tidak Ada,Ada,Ada,Tidak,PKH,Ya,Tidak Ada,Tidak Ada,Tidak,2025-05-20,0
3201000000000602,Budi Saputra,6,Jl. Contoh No.189,09,02,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Kontrak,Semen,Kayu,Seng,Sumur,PLN,Cemplung,SPAL,55,5,Tidak Ada,Tidak Ada,SMA,PNS,Kawin,2,1,3127134,4167358,Ada,Ada,Tidak Ada,Tidak,BLT,Tidak,Mudah,Hipertensi,Ya,2025-03-03,0
3201000000000603,Agus Santoso,4,Jl. Contoh No.85,01,02,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,115,4,Tidak Ada,Ada,Sarjana,Petani,Kawin,0,4,4361555,4624409,Ada,Ada,Tidak Ada,Ya,Tidak Ada,Ya,Mudah,Asma,Ya,2025-07-19,0
3201000000000604,Dewi Saputra,7,Jl. Contoh No.149,09,05,Tanah Hitam,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Seng,Air Kemasan,PLN,Cemplung,SPAL,89,3,Tidak Ada,Ada,Sarjana,PNS,Cerai Mati,1,3,1569568,1664873,Ada,Ada,Ada,Ya,BLT,Ya,Mudah,TBC,Ya,2025-02-24,0
3201000000000605,Andi Santoso,4,Jl. Contoh No.24,10,05,Ngalau,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Kayu,Asbes,PDAM,PLN,Cemplung,SPAL,22,2,Tidak Ada,Ada,SD,Pedagang,Belum Kawin,1,1,1269125,1191908,Tidak Ada,Tidak Ada,Tidak Ada,Ya,Tidak Ada,Tidak,Sulit,Asma,Tidak,2025-05-19,1
3201000000000606,Budi Santoso,2,Jl. Contoh No.141,03,03,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Air Kemasan,PLN,Leher Angsa,SPAL,103,2,Tidak Ada,Tidak Ada,SD,Buruh,Cerai Mati,0,0,3384517,4123395,Tidak Ada,Ada,Tidak Ada,Tidak,BLT,Ya,Sulit,Hipertensi,Tidak,2025-04-14,0
3201000000000607,Rina Santoso,2,Jl. Contoh No.76,02,02,Tanah Pak Lambik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Tanah,Kayu,Genteng,Air Kemasan,Non-PLN,Leher Angsa,SPAL,107,4,Ada,Ada,SMA,Pedagang,Kawin,1,3,1825937,2364529,Ada,Ada,Ada,Tidak,BPNT,Ya,Mudah,Diabetes,Tidak,2025-07-01,0
3201000000000608,Andi Wijaya,5,Jl. Contoh No.23,01,01,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Bambu,Genteng,Sumur,Non-PLN,Leher Angsa,Lubang Tanah,31,2,Ada,Tidak Ada,Sarjana,Tidak Bekerja,Cerai Hidup,0,3,1384542,1571953,Tidak Ada,Tidak Ada,Tidak Ada,Ya,BLT,Tidak,Sulit,Tidak Ada,Tidak,2025-03-05,0
3201000000000609,Joko Saputra,8,Jl. Contoh No.7,02,05,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Keramik,Bambu,Genteng,PDAM,Non-PLN,Leher Angsa,Lubang Tanah,82,2,Tidak Ada,Ada,SMA,Karyawan,Cerai Mati,0,3,2395982,2335117,Tidak Ada,Ada,Ada,Tidak,PKH,Ya,Sulit,Hipertensi,Tidak,2025-08-01,1
3201000000000610,Tono Wijaya,8,Jl. Contoh No.34,05,01,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,PDAM,Non-PLN,Cemplung,Lubang Tanah,79,1,Ada,Ada,SMP,Pedagang,Kawin,0,3,4002995,3749971,Ada,Tidak Ada,Tidak Ada,Tidak,BPNT,Ya,Mudah,Diabetes,Tidak,2025-04-10,1
3201000000000611,Tono Wijaya,2,Jl. Contoh No.39,02,03,Pasar Usang,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Keramik,Tembok,Seng,Air Kemasan,Non-PLN,Leher Angsa,Lubang Tanah,52,5,Ada,Ada,Diploma,Tidak Bekerja,Cerai Hidup,1,0,4175227,4017143,Ada,Ada,Tidak Ada,Ya,PKH,Ya,Sulit,Hipertensi,Ya,2025-07-08,1
3201000000000612,Joko Wijaya,7,Jl. Contoh No.17,09,05,Koto Katik,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Kontrak,Semen,Tembok,Seng,Sumur,Non-PLN,Cemplung,Lubang Tanah,119,1,Tidak Ada,Ada,SD,Petani,Belum Kawin,0,1,3125491,3330007,Tidak Ada,Tidak Ada,Ada,Tidak,PKH,Ya,Mudah,Tidak Ada,Ya,2025-07-02,0
3201000000000613,Dewi Saputra,3,Jl. Contoh No.26,09,04,Koto Katiak,Padang Panjang Timur,Padang Panjang,Sumatera Barat,Milik Sendiri,Tanah,Bambu,Genteng,Sumur,PLN,Leher Angsa,Lubang Tanah,90,5,Ada,Ada,SD,Pedagang,Kawin,0,1,541526,535159,Tidak Ada,Tidak Ada,Ada,Ya,PKH,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-09-14,1
3201000000000614,Agus Hidayat,7,Jl. Contoh No.184,10,01,Balai-Balai,Padang Panjang Barat,Padang Panjang,Sumatera Barat,Menumpang,Semen,Tembok,Genteng,Air Kemasan,Non-PLN,Cemplung,Lubang Tanah,66,1,Ada,Ada,SMP,PNS,Cerai Hidup,0,2,5665187,5787683,Ada,Ada,Ada,Tidak,BPNT,Tidak,Tidak Ada,Tidak Ada,Tidak,2025-03-25,0
